,,,,Chlamydia muridarum,,,,,,,,,FUNCTIONAL ANNOTATIONS,,,,,,,,,,,,,,,,,,MUTANTS,,,,STRUCTURAL MODELS,,,,,,,,,,,,,,,
parB TC0060,TC0060,Q9PLN9,parB,280,280,,,,CTL0057,Probable chromosome-partitioning protein ParB,31.4,Q9PLN9,Unknown,AAAAAA,,FALSE,,TRUE,,TRUE,,FALSE,,FALSE,ParB family,,,,,FALSE,,FALSE,,FALSE,,,,Q9PLN9,,,,,chromosome segregation [GO:0007059],,DNA binding [GO:0003677],,,,,
 TC0061,TC0061,Q9PLN8,,290,290,,,,CTL0058,"Peptide ABC transporter, ATP-binding protein",32.6,Q9PLN8,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,ABC transporter superfamily,,,,,FALSE,,FALSE,,FALSE,,,,Q9PLN8,,,,,peptide transport [GO:0015833],,ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887],,,,,
 TC0062,TC0062,Q9PLN7,,321,321,,,,CTL0059,"Peptide ABC transporter, ATP-binding protein",36.1,Q9PLN7,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,ABC transporter superfamily,,,,,FALSE,,FALSE,,FALSE,,,,Q9PLN7,,,,,peptide transport [GO:0015833],,ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887],,,,,
 TC0063,TC0063,Q9PLN6,,224,224,,,,CTL0060,UPF0111 protein TC_0063,25.4,Q9PLN6,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,UPF0111 family,,,,,FALSE,,FALSE,,FALSE,,,,Q9PLN6,,,,,,,,,,,,
 TC0064,TC0064,Q9PLN5,,426,426,,,,CTL0061,Putative phosphate permease TC_0064,45.6,Q9PLN5,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,Inorganic phosphate transporter (PiT) (TC 2.A.20) family,,,,,FALSE,,FALSE,,FALSE,,,,Q9PLN5,,,,,phosphate ion transport [GO:0006817],plasma membrane [GO:0005886],inorganic phosphate transmembrane transporter activity [GO:0005315],SUBCELLULAR LOCATION: Cell membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.,Cell membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.,,,
pgk TC0065,TC0065,Q9PLN4,pgk,403,403,,,,CTL0062,Phosphoglycerate kinase (EC 2.7.2.3),43.4,Q9PLN4,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,Phosphoglycerate kinase family,,,,,FALSE,,FALSE,,FALSE,,,,Q9PLN4,,,,,glycolytic process [GO:0006096]; phosphorylation [GO:0016310],cytoplasm [GO:0005737],ATP binding [GO:0005524]; phosphoglycerate kinase activity [GO:0004618],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.,Cytoplasm {ECO:0000250}.,SUBUNIT: Monomer. {ECO:0000250}.,Monomer. {ECO:0000250}.,
 TC0066,TC0066,Q9PLN3,,334,334,,,,CTL0063,Uncharacterized protein,35.7,Q9PLN3,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,,,,,FALSE,,FALSE,,FALSE,,,,Q9PLN3,,,,,,,,,,,,
 TC0067,TC0067,Q9PLN2,,397,397,,,,CTL0064,Uncharacterized protein,44.6,Q9PLN2,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,,,,,FALSE,,FALSE,,FALSE,,,,Q9PLN2,,,,,,,,,,,,
 TC0068,TC0068,Q9PLN1,,392,392,,,,CTL0065,Uncharacterized protein TC_0068,45.7,Q9PLN1,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,Chlamydial CPn_0675/CT_696/TC_0068 family,,,,,FALSE,,FALSE,,FALSE,,,,Q9PLN1,,,,,,,,,,,,
nth TC0069,TC0069,Q9PLN0,nth,210,210,,,,CTL0066,Endonuclease III,23.5,Q9PLN0,Unknown,AAAAAA,,FALSE,,TRUE,,TRUE,,FALSE,,FALSE,,,,,,FALSE,,FALSE,,FALSE,,,,Q9PLN0,,,,,base-excision repair [GO:0006284],,"4 iron, 4 sulfur cluster binding [GO:0051539]; DNA binding [GO:0003677]; endonuclease activity [GO:0004519]; hydrolase activity, acting on glycosyl bonds [GO:0016798]; metal ion binding [GO:0046872]",,,,,
mnmE TC0070,TC0070,Q9PLM9,mnmE,444,444,,,,CTL0067,tRNA modification GTPase MnmE (EC 3.6.-.-),48.2,Q9PLM9,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,"TRAFAC class TrmE-Era-EngA-EngB-Septin-like GTPase superfamily, TrmE GTPase family",,,,,FALSE,,FALSE,,FALSE,,,,Q9PLM9,,,,,tRNA modification [GO:0006400],cytoplasm [GO:0005737],GTP binding [GO:0005525]; GTPase activity [GO:0003924]; metal ion binding [GO:0046872],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00379}.,Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00379}.,SUBUNIT: Homodimer. Heterotetramer of two MnmE and two MnmG subunits. {ECO:0000255|HAMAP-Rule:MF_00379}.,Homodimer. Heterotetramer of two MnmE and two MnmG subunits. {ECO:0000255|HAMAP-Rule:MF_00379}.,
 TC0071,TC0071,Q9PLM8,,39,39,,,,,Uncharacterized protein,4.6,Q9PLM8,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,,,,,FALSE,,FALSE,,FALSE,,,,Q9PLM8,,,,,,,,,,,,
psd TC0072,TC0072,Q9PLM7,psd,301,301,,,,CTL0068,Phosphatidylserine decarboxylase proenzyme (EC 4.1.1.65) [Cleaved into: Phosphatidylserine decarboxylase alpha chain; Phosphatidylserine decarboxylase beta chain],34.1,Q9PLM7,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,"Phosphatidylserine decarboxylase family, PSD-B subfamily, Prokaryotic type II sub-subfamily",,,,,FALSE,,FALSE,,FALSE,,,,Q9PLM7,,,,,phosphatidylethanolamine biosynthetic process [GO:0006646],plasma membrane [GO:0005886],phosphatidylserine decarboxylase activity [GO:0004609],SUBCELLULAR LOCATION: Cell membrane {ECO:0000255|HAMAP-Rule:MF_00663}; Peripheral membrane protein {ECO:0000255|HAMAP-Rule:MF_00663}.,Cell membrane {ECO:0000255|HAMAP-Rule:MF_00663}; Peripheral membrane protein {ECO:0000255|HAMAP-Rule:MF_00663}.,SUBUNIT: Heterodimer of a large membrane-associated beta subunit and a small pyruvoyl-containing alpha subunit. {ECO:0000255|HAMAP-Rule:MF_00663}.,Heterodimer of a large membrane-associated beta subunit and a small pyruvoyl-containing alpha subunit. {ECO:0000255|HAMAP-Rule:MF_00663}.,
 TC0073,TC0073,Q9PLM6,,441,441,,,,CTL0069,Uncharacterized protein,51.0,Q9PLM6,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,,,,,FALSE,,FALSE,,FALSE,,,,Q9PLM6,,,,,,,protein serine/threonine kinase activity [GO:0004674],,,,,
secA TC0074,TC0074,Q9PLM5,secA,968,968,,,,CTL0070,Protein translocase subunit SecA (EC 7.4.2.8),110.5,Q9PLM5,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,SecA family,,,,,FALSE,,FALSE,,FALSE,,,,Q9PLM5,,,,,intracellular protein transmembrane transport [GO:0065002]; protein import [GO:0017038]; protein targeting [GO:0006605],cytoplasm [GO:0005737]; plasma membrane [GO:0005886],ATP binding [GO:0005524]; protein-exporting ATPase activity [GO:0008564],SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000255|HAMAP-Rule:MF_01382}; Peripheral membrane protein {ECO:0000255|HAMAP-Rule:MF_01382}; Cytoplasmic side {ECO:0000255|HAMAP-Rule:MF_01382}. Cytoplasm {ECO:0000255|HAMAP-Rule:MF_01382}. Note=Distribution is 50-50. {ECO:0000255|HAMAP-Rule:MF_01382}.,Cell inner membrane {ECO:0000255|HAMAP-Rule:MF_01382}; Peripheral membrane protein {ECO:0000255|HAMAP-Rule:MF_01382}; Cytoplasmic side {ECO:0000255|HAMAP-Rule:MF_01382}. Cytoplasm {ECO:0000255|HAMAP-Rule:MF_01382}. Note=Distribution is 50-50. {ECO:0000255|HAMAP-Rule:MF_01382}.,"SUBUNIT: Monomer and homodimer. Part of the essential Sec protein translocation apparatus which comprises SecA, SecYEG and auxiliary proteins SecDF. Other proteins may also be involved. {ECO:0000255|HAMAP-Rule:MF_01382}.","Monomer and homodimer. Part of the essential Sec protein translocation apparatus which comprises SecA, SecYEG and auxiliary proteins SecDF. Other proteins may also be involved. {ECO:0000255|HAMAP-Rule:MF_01382}.",
 TC0075,TC0075,Q9PLM4,,177,177,,,,CTL0071,Uncharacterized protein,20.7,Q9PLM4,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,,,,,TRUE,,TRUE,,FALSE,,,,Q9PLM4,,,,,,,,,,,,
der TC0076,TC0076,Q9PLM3,der,490,490,,,,CTL0072,GTPase Der (GTP-binding protein EngA),55.4,Q9PLM3,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,"TRAFAC class TrmE-Era-EngA-EngB-Septin-like GTPase superfamily, EngA (Der) GTPase family",,,,,FALSE,,FALSE,,FALSE,,,,Q9PLM3,,,,,ribosome biogenesis [GO:0042254],,GTP binding [GO:0005525],,,SUBUNIT: Associates with the 50S ribosomal subunit. {ECO:0000255|HAMAP-Rule:MF_00195}.,Associates with the 50S ribosomal subunit. {ECO:0000255|HAMAP-Rule:MF_00195}.,
 TC0077,TC0077,Q9PLM2,,410,410,,,,CTL0073,Poly(A) polymerase family protein,46.6,Q9PLM2,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,TRNA nucleotidyltransferase/poly(A) polymerase family,,,,,FALSE,,FALSE,,FALSE,,,,Q9PLM2,,,,,RNA 3'-end processing [GO:0031123],,nucleotide binding [GO:0000166]; nucleotidyltransferase activity [GO:0016779]; RNA binding [GO:0003723],,,,,
clpX TC0078,TC0078,Q9PLM1,clpX,419,419,,,,CTL0074,ATP-dependent Clp protease ATP-binding subunit ClpX,46.2,Q9PLM1,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,ClpX chaperone family,,,,,FALSE,,FALSE,,FALSE,,,,Q9PLM1,,,,,,,ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATP-dependent protein folding chaperone [GO:0140662]; protein dimerization activity [GO:0046983]; unfolded protein binding [GO:0051082]; zinc ion binding [GO:0008270],,,"SUBUNIT: Component of the ClpX-ClpP complex. Forms a hexameric ring that, in the presence of ATP, binds to fourteen ClpP subunits assembled into a disk-like structure with a central cavity, resembling the structure of eukaryotic proteasomes. {ECO:0000255|HAMAP-Rule:MF_00175}.","Component of the ClpX-ClpP complex. Forms a hexameric ring that, in the presence of ATP, binds to fourteen ClpP subunits assembled into a disk-like structure with a central cavity, resembling the structure of eukaryotic proteasomes. {ECO:0000255|HAMAP-Rule:MF_00175}.",
clpP2 TC0079,TC0079,Q9PLM0,clpP2,203,203,,,,CTL0075,ATP-dependent Clp protease proteolytic subunit 2 (EC 3.4.21.92) (Endopeptidase Clp 2),22.1,Q9PLM0,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,Peptidase S14 family,,,,,FALSE,,FALSE,,FALSE,,,,Q9PLM0,,,,,proteolysis [GO:0006508],cytoplasm [GO:0005737],ATP-dependent peptidase activity [GO:0004176]; serine-type endopeptidase activity [GO:0004252],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00444}.,Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00444}.,"SUBUNIT: Fourteen ClpP subunits assemble into 2 heptameric rings which stack back to back to give a disk-like structure with a central cavity, resembling the structure of eukaryotic proteasomes. {ECO:0000255|HAMAP-Rule:MF_00444}.","Fourteen ClpP subunits assemble into 2 heptameric rings which stack back to back to give a disk-like structure with a central cavity, resembling the structure of eukaryotic proteasomes. {ECO:0000255|HAMAP-Rule:MF_00444}.",
tig TC0080,TC0080,Q9PLL9,tig,433,433,,,,CTL0076,Trigger factor (TF) (EC 5.2.1.8) (PPIase),49.0,Q9PLL9,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,"FKBP-type PPIase family, Tig subfamily",,,,,FALSE,,FALSE,,FALSE,,,,Q9PLL9,,,,,cell cycle [GO:0007049]; cell division [GO:0051301]; protein folding [GO:0006457]; protein transport [GO:0015031],cytoplasm [GO:0005737],peptidyl-prolyl cis-trans isomerase activity [GO:0003755],SUBCELLULAR LOCATION: Cytoplasm. Note=About half TF is bound to the ribosome near the polypeptide exit tunnel while the other half is free in the cytoplasm. {ECO:0000250}.,Cytoplasm. Note=About half TF is bound to the ribosome near the polypeptide exit tunnel while the other half is free in the cytoplasm. {ECO:0000250}.,,,
 TC0081,TC0081,Q9PLL8,,1181,1181,,,,CTL0077,"Helicase, Snf2 family",135.2,Q9PLL8,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,,,,,FALSE,,FALSE,,FALSE,,,,Q9PLL8,,,,,,,ATP binding [GO:0005524]; ATP-dependent chromatin remodeler activity [GO:0140658]; helicase activity [GO:0004386]; zinc ion binding [GO:0008270],,,,,
mreB TC0082,TC0082,Q9PLL7,mreB,366,366,,,,CTL0078,Cell shape-determining protein MreB,39.5,Q9PLL7,Unknown,AAAAAA,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,FtsA/MreB family,,,,,FALSE,,FALSE,,FALSE,,,,Q9PLL7,,,,,cell morphogenesis [GO:0000902]; regulation of cell shape [GO:0008360],cytoplasm [GO:0005737],ATP binding [GO:0005524],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|HAMAP-Rule:MF_02207}. Note=Membrane-associated. {ECO:0000256|HAMAP-Rule:MF_02207}.,Cytoplasm {ECO:0000256|HAMAP-Rule:MF_02207}. Note=Membrane-associated. {ECO:0000256|HAMAP-Rule:MF_02207}.,SUBUNIT: Forms polymers. {ECO:0000256|HAMAP-Rule:MF_02207}.,Forms polymers. {ECO:0000256|HAMAP-Rule:MF_02207}.,
pckG TC0083,TC0083,Q9PLL6,pckG,599,599,,,,CTL0079,Phosphoenolpyruvate carboxykinase [GTP] (PEP carboxykinase) (PEPCK) (EC 4.1.1.32),66.4,Q9PLL6,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,Phosphoenolpyruvate carboxykinase [GTP] family,,,,,FALSE,,FALSE,,FALSE,,,,Q9PLL6,,,,,gluconeogenesis [GO:0006094],cytoplasm [GO:0005737],GTP binding [GO:0005525]; manganese ion binding [GO:0030145]; phosphoenolpyruvate carboxykinase (GTP) activity [GO:0004613],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00452}.,Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00452}.,SUBUNIT: Monomer. {ECO:0000255|HAMAP-Rule:MF_00452}.,Monomer. {ECO:0000255|HAMAP-Rule:MF_00452}.,
 TC0084,TC0084,Q9PLL5,,769,769,,,,CTL0080,Effector from type III secretion system family protein,86.3,Q9PLL5,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,,,,,FALSE,,FALSE,,FALSE,,,,Q9PLL5,,,,,,,,,,,,
 TC0085,TC0085,Q9PLL4,,390,390,,,,CTL0081,Effector from type III secretion system family protein,44.1,Q9PLL4,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,,,,,FALSE,,FALSE,,FALSE,,,,Q9PLL4,,,,,,,,,,,,
ompB TC0086,TC0086,Q9PLL3,ompB,340,340,,,,CTL0082,Outer membrane protein B,37.2,Q9PLL3,Unknown,AAAAAA,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,Chlamydial OMP family,,,,,TRUE,,TRUE,,FALSE,,,,Q9PLL3,,,,,monoatomic ion transport [GO:0006811],cell outer membrane [GO:0009279]; pore complex [GO:0046930],porin activity [GO:0015288]; structural molecule activity [GO:0005198],SUBCELLULAR LOCATION: Cell outer membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.,Cell outer membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.,,,
gpsA TC0087,TC0087,Q9PLL2,gpsA,334,334,,,,CTL0083,Glycerol-3-phosphate dehydrogenase [NAD(P)+] (EC 1.1.1.94) (NAD(P)H-dependent glycerol-3-phosphate dehydrogenase),35.9,Q9PLL2,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,NAD-dependent glycerol-3-phosphate dehydrogenase family,,,,,FALSE,,FALSE,,FALSE,,,,Q9PLL2,,,,,carbohydrate metabolic process [GO:0005975]; glycerol-3-phosphate biosynthetic process [GO:0046167]; glycerol-3-phosphate catabolic process [GO:0046168]; glycerophospholipid metabolic process [GO:0006650]; phospholipid biosynthetic process [GO:0008654],glycerol-3-phosphate dehydrogenase complex [GO:0009331],glycerol-3-phosphate dehydrogenase [NAD(P)+] activity [GO:0047952]; NAD binding [GO:0051287],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00394}.,Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00394}.,,,
 TC0088,TC0088,Q9PLL1,,455,455,,,,CTL0084,"UDP-N-acetylglucosamine pyrophosphorylase, putative",51.4,Q9PLL1,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,UDPGP type 1 family,,,,,FALSE,,FALSE,,FALSE,,,,Q9PLL1,,,,,,,uridylyltransferase activity [GO:0070569],,,,,
 TC0089,TC0089,Q9PLL0,,120,120,,,,CTL0085,Flagellar FliJ protein,14.7,Q9PLL0,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,,,,,FALSE,,FALSE,,FALSE,,,,Q9PLL0,,,,,,,,,,,,
 TC0090,TC0090,Q9PLK9,,434,434,,,,CTL0086,"Virulence ATPase, putative",47.6,Q9PLK9,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,,,,,FALSE,,FALSE,,FALSE,,,,Q9PLK9,,,,,ATP metabolic process [GO:0046034]; proton transmembrane transport [GO:1902600],cytoplasm [GO:0005737],ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|ARBA:ARBA00004496}.,Cytoplasm {ECO:0000256|ARBA:ARBA00004496}.,,,
 TC0091,TC0091,Q9PLK8,,174,174,,,,CTL0087,Flagellar biosynthesis protein,19.6,Q9PLK8,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,,,,,FALSE,,FALSE,,FALSE,,,,Q9PLK8,,,,,,,,,,,,
 TC0092,TC0092,Q9PLK7,,332,332,,,,CTL0088,Uncharacterized protein,37.0,Q9PLK7,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,,,,,FALSE,,FALSE,,FALSE,,,,Q9PLK7,,,,,bacterial-type flagellum-dependent cell motility [GO:0071973]; chemotaxis [GO:0006935],bacterial-type flagellum [GO:0009288]; membrane [GO:0016020],cytoskeletal motor activity [GO:0003774],,,,,
 TC0093,TC0093,Q9PLK6,,260,260,,,,CTL0089,Nitrogen fixation protein NifU,29.4,Q9PLK6,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,,,,,FALSE,,FALSE,,FALSE,,,,Q9PLK6,,,,,iron-sulfur cluster assembly [GO:0016226]; nitrogen fixation [GO:0009399],,iron ion binding [GO:0005506]; iron-sulfur cluster binding [GO:0051536],,,,,
 TC0094,TC0094,Q9PLK5,,384,384,,,,CTL0090,"NifS protein, putative",42.1,Q9PLK5,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,"Class-V pyridoxal-phosphate-dependent aminotransferase family, NifS/IscS subfamily",,,,,FALSE,,FALSE,,FALSE,,,,Q9PLK5,,,,,,,cysteine desulfurase activity [GO:0031071],,,,,
gpmA TC0095,TC0095,Q9PLK4,gpmA,226,226,,,,CTL0091,"2,3-bisphosphoglycerate-dependent phosphoglycerate mutase (BPG-dependent PGAM) (PGAM) (Phosphoglyceromutase) (dPGM) (EC 5.4.2.11)",26.0,Q9PLK4,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,"Phosphoglycerate mutase family, BPG-dependent PGAM subfamily",,,,,FALSE,,FALSE,,FALSE,,,,Q9PLK4,,,,,gluconeogenesis [GO:0006094]; glycolytic process [GO:0006096],,"2,3-bisphosphoglycerate-dependent phosphoglycerate mutase activity [GO:0046538]",,,,,
 TC0097,TC0097,Q9PLK2,,174,174,,,,CTL0093,Uncharacterized protein,20.3,Q9PLK2,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,,,,,FALSE,,FALSE,,FALSE,,,,Q9PLK2,,,,,,,,,,,,
 TC0098,TC0098,Q9PLK1,,184,184,,,,CTL0094,BirA-related protein,20.1,Q9PLK1,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,,,,,,FALSE,,FALSE,,FALSE,,,,Q9PLK1,,,,,protein modification process [GO:0036211],,biotin-[acetyl-CoA-carboxylase] ligase activity [GO:0004077],,,,,
 TC0099,TC0099,Q9PLK0,,379,379,,,,CTL0095,"Cell shape-determining protein MrdB, putative",42.4,Q9PLK0,Unknown,AAAAAA,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,,,,,,FALSE,,FALSE,,FALSE,,,,Q9PLK0,,,,,cell division [GO:0051301]; regulation of cell shape [GO:0008360],plasma membrane [GO:0005886],transferase activity [GO:0016740],SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.,Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.,,,
 TC0100,TC0100,Q9PLJ9,,659,659,,,,CTL0096,"Cation-transporting ATPase, E1-E2 family",70.6,Q9PLJ9,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,"Cation transport ATPase (P-type) (TC 3.A.3) family, Type IB subfamily",,,,,FALSE,,FALSE,,FALSE,,,,Q9PLJ9,,,,,,plasma membrane [GO:0005886],ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATPase-coupled monoatomic cation transmembrane transporter activity [GO:0019829]; metal ion binding [GO:0046872],SUBCELLULAR LOCATION: Cell membrane {ECO:0000256|RuleBase:RU362081}.,Cell membrane {ECO:0000256|RuleBase:RU362081}.,,,
 TC0101,TC0101,Q9PLJ8,,248,248,,,,CTL0097,VIT family protein,28.1,Q9PLJ8,Unknown,AAAAAA,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,,,,,,FALSE,,FALSE,,FALSE,,,,Q9PLJ8,,,,,intracellular manganese ion homeostasis [GO:0030026],membrane [GO:0016020],manganese ion transmembrane transporter activity [GO:0005384],SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.,Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.,,,
serS TC0102,TC0102,Q9PLJ7,serS,428,428,,,,CTL0098,Serine--tRNA ligase (EC 6.1.1.11) (Seryl-tRNA synthetase) (SerRS) (Seryl-tRNA(Ser/Sec) synthetase),48.5,Q9PLJ7,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,"Class-II aminoacyl-tRNA synthetase family, Type-1 seryl-tRNA synthetase subfamily",,,,,FALSE,,FALSE,,FALSE,,,,Q9PLJ7,,,,,selenocysteine biosynthetic process [GO:0016260]; seryl-tRNA aminoacylation [GO:0006434],cytoplasm [GO:0005737],ATP binding [GO:0005524]; serine-tRNA ligase activity [GO:0004828],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00176}.,Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00176}.,SUBUNIT: Homodimer. The tRNA molecule binds across the dimer. {ECO:0000255|HAMAP-Rule:MF_00176}.,Homodimer. The tRNA molecule binds across the dimer. {ECO:0000255|HAMAP-Rule:MF_00176}.,
ribD TC0103,TC0103,Q9PLJ6,ribD,371,371,,,,CTL0099,Riboflavin biosynthesis protein RibD [Includes: Diaminohydroxyphosphoribosylaminopyrimidine deaminase (DRAP deaminase) (EC 3.5.4.26) (Riboflavin-specific deaminase); 5-amino-6-(5-phosphoribosylamino)uracil reductase (EC 1.1.1.193) (HTP reductase)],40.9,Q9PLJ6,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,Cytidine and deoxycytidylate deaminase family; HTP reductase family,,,,,FALSE,,FALSE,,FALSE,,,,Q9PLJ6,,,,,riboflavin biosynthetic process [GO:0009231],,5-amino-6-(5-phosphoribosylamino)uracil reductase activity [GO:0008703]; diaminohydroxyphosphoribosylaminopyrimidine deaminase activity [GO:0008835]; metal ion binding [GO:0046872]; NADP binding [GO:0050661],,,,,
ribBA TC0104,TC0104,Q9PLJ5,ribBA,424,424,,,,CTL0100,"Riboflavin biosynthesis protein RibBA [Includes: 3,4-dihydroxy-2-butanone 4-phosphate synthase (DHBP synthase) (EC 4.1.99.12); GTP cyclohydrolase-2 (EC 3.5.4.25) (GTP cyclohydrolase II)]",47.1,Q9PLJ5,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,DHBP synthase family; GTP cyclohydrolase II family,,,,,FALSE,,FALSE,,FALSE,,,,Q9PLJ5,,,,,riboflavin biosynthetic process [GO:0009231],,"3,4-dihydroxy-2-butanone-4-phosphate synthase activity [GO:0008686]; GTP binding [GO:0005525]; GTP cyclohydrolase II activity [GO:0003935]; magnesium ion binding [GO:0000287]; manganese ion binding [GO:0030145]; zinc ion binding [GO:0008270]",,,,,
ribH TC0105,TC0105,Q9PLJ4,ribH,157,157,,,,CTL0101,"6,7-dimethyl-8-ribityllumazine synthase (DMRL synthase) (LS) (Lumazine synthase) (EC 2.5.1.78)",16.5,Q9PLJ4,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,DMRL synthase family,,,,,FALSE,,FALSE,,FALSE,,,,Q9PLJ4,,,,,riboflavin biosynthetic process [GO:0009231],riboflavin synthase complex [GO:0009349],"6,7-dimethyl-8-ribityllumazine synthase activity [GO:0000906]",,,,,
 TC0106,TC0106,Q9PLJ3,,448,448,,,,CTL0102,Outer membrane protein,49.9,Q9PLJ3,Unknown,AAAAAA,,TRUE,,TRUE,,FALSE,,FALSE,,FALSE,,,,,,FALSE,,FALSE,,FALSE,,,,Q9PLJ3,,,,,,,,,,,,
 TC0107,TC0107,Q9PLJ2,,218,218,,,,CTL0103,Uncharacterized lipoprotein TC_0107,23.7,Q9PLJ2,Unknown,AAAAAA,,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,Chlamydial CPn_0875/CT_734/TC_0107 family,,,,,FALSE,,FALSE,,FALSE,,,,Q9PLJ2,,,,,,plasma membrane [GO:0005886],,SUBCELLULAR LOCATION: Cell membrane {ECO:0000305}; Lipid-anchor {ECO:0000305}.,Cell membrane {ECO:0000305}; Lipid-anchor {ECO:0000305}.,,,
